server_time,stimulus,user_id,test_id,stimulus_end,server_time_end,diff_seconds
2016-02-10 15:41:56.605,2cce389771,1272,2607,2cce389771_end,2016-02-10 15:42:18.656,22.051
2016-02-10 15:42:18.756,baseline_1d454ac0d1,1272,2607,baseline_1d454ac0d1_end,2016-02-10 15:42:21.806,3.05
2016-02-10 15:42:21.906,1d454ac0d1,1272,2607,1d454ac0d1_end,2016-02-10 15:42:42.388,20.482
2016-02-10 15:42:42.488,ea731be1f6,1272,2607,ea731be1f6_end,2016-02-10 15:43:06.472,23.984
2016-02-10 15:43:06.572,baseline_9c15579864,1272,2607,baseline_9c15579864_end,2016-02-10 15:43:09.542,2.97
2016-02-10 15:43:09.642,9c15579864,1272,2607,9c15579864_end,2016-02-10 15:44:10.064,60.422
2016-02-10 15:44:10.164,a36f581eeb,1272,2607,a36f581eeb_end,2016-02-10 15:44:22.120,11.956
2016-02-10 15:44:22.220,baseline_eb169774a7,1272,2607,baseline_eb169774a7_end,2016-02-10 15:44:25.192,2.972
2016-02-10 15:44:25.292,eb169774a7,1272,2607,eb169774a7_end,2016-02-10 15:44:55.772,30.48
2016-02-10 15:44:55.872,0ef3d4b2de,1272,2607,0ef3d4b2de_end,2016-02-10 15:45:22.636,26.764
2016-02-10 15:45:22.736,baseline_4625e19e52,1272,2607,baseline_4625e19e52_end,2016-02-10 15:45:25.703,2.967
2016-02-10 15:45:25.803,4625e19e52,1272,2607,4625e19e52_end,2016-02-10 15:46:11.282,45.479
2016-02-10 15:46:11.382,c6fab2666b,1272,2607,c6fab2666b_end,2016-02-10 15:46:20.371,8.989
2016-02-10 15:46:20.471,baseline_4f4f8b6183,1272,2607,baseline_4f4f8b6183_end,2016-02-10 15:46:23.443,2.972
2016-02-10 15:46:23.543,4f4f8b6183,1272,2607,4f4f8b6183_end,2016-02-10 15:46:54.021,30.478
2016-02-10 15:46:54.121,bc859a3dc6,1272,2607,bc859a3dc6_end,2016-02-10 15:47:20.791,26.67
2016-02-10 15:47:20.891,baseline_c9531205f9,1272,2607,baseline_c9531205f9_end,2016-02-10 15:47:23.952,3.061
2016-02-10 15:47:24.052,c9531205f9,1272,2607,c9531205f9_end,2016-02-10 15:47:54.502,30.45
2016-02-10 15:47:54.602,7e53e83dac,1272,2607,7e53e83dac_end,2016-02-10 15:48:05.558,10.956
2016-02-10 15:48:05.658,baseline_707783e27d,1272,2607,baseline_707783e27d_end,2016-02-10 15:48:08.623,2.965
2016-02-10 15:48:08.723,707783e27d,1272,2607,707783e27d_end,2016-02-10 15:48:29.126,20.403
2016-02-10 15:48:29.226,1e40b494ef,1272,2607,1e40b494ef_end,2016-02-10 15:48:43.352,14.126
2016-02-10 15:48:43.452,baseline_677deb97c4,1272,2607,baseline_677deb97c4_end,2016-02-10 15:48:46.425,2.973
2016-02-10 15:48:46.525,677deb97c4,1272,2607,677deb97c4_end,2016-02-10 15:49:02.011,15.486
2016-02-10 15:49:02.111,e57fcb1d9c,1272,2607,e57fcb1d9c_end,2016-02-10 15:49:14.000,11.889
2016-02-10 15:49:14.100,baseline_724da51f30,1272,2607,baseline_724da51f30_end,2016-02-10 15:49:17.069,2.969
2016-02-10 15:49:17.169,724da51f30,1272,2607,724da51f30_end,2016-02-10 15:49:52.613,35.444
2016-02-10 15:49:52.713,38bb31ac7e,1272,2607,38bb31ac7e_end,2016-02-10 15:50:02.571,9.858
2016-02-10 15:50:02.671,baseline_39e67e794e,1272,2607,baseline_39e67e794e_end,2016-02-10 15:50:05.648,2.977
2016-02-10 15:50:05.748,39e67e794e,1272,2607,39e67e794e_end,2016-02-10 15:50:46.232,40.484
2016-02-10 15:50:46.332,5e09950752,1272,2607,5e09950752_end,2016-02-10 15:50:57.306,10.974
2016-02-10 15:50:57.406,baseline_7af49f29bc,1272,2607,baseline_7af49f29bc_end,2016-02-10 15:51:00.374,2.968
2016-02-10 15:51:00.474,7af49f29bc,1272,2607,7af49f29bc_end,2016-02-10 15:51:25.835,25.361
2016-02-10 15:51:25.935,7833f8b688,1272,2607,7833f8b688_end,2016-02-10 15:51:38.262,12.327
2016-02-10 15:51:38.362,baseline_67182e2755,1272,2607,baseline_67182e2755_end,2016-02-10 15:51:41.330,2.968
2016-02-10 15:51:41.430,67182e2755,1272,2607,67182e2755_end,2016-02-10 15:52:11.885,30.455
2016-02-10 15:52:11.985,40c97e52dc,1272,2607,40c97e52dc_end,2016-02-10 15:52:27.182,15.197
2016-02-10 15:52:27.282,baseline_655ef447ca,1272,2607,baseline_655ef447ca_end,2016-02-10 15:52:30.259,2.977
2016-02-10 15:52:30.359,655ef447ca,1272,2607,655ef447ca_end,2016-02-10 15:53:00.938,30.579
2016-02-10 15:53:01.038,f6c1e28d7e,1272,2607,f6c1e28d7e_end,2016-02-10 15:53:09.917,8.879
2016-02-10 15:53:10.017,baseline_ea4ee3146c,1272,2607,baseline_ea4ee3146c_end,2016-02-10 15:53:12.978,2.961
2016-02-10 15:53:13.078,ea4ee3146c,1272,2607,ea4ee3146c_end,2016-02-10 15:53:43.512,30.434
2016-02-10 15:53:43.612,3c6098b4a1,1272,2607,3c6098b4a1_end,2016-02-10 15:53:51.826,8.214
2016-02-10 15:53:51.926,baseline_0382c3c48e,1272,2607,baseline_0382c3c48e_end,2016-02-10 15:53:54.897,2.971
2016-02-10 15:53:54.997,0382c3c48e,1272,2607,0382c3c48e_end,2016-02-10 15:54:15.403,20.406
2016-02-10 15:54:15.503,370e494d8b,1272,2607,370e494d8b_end,2016-02-10 15:54:27.290,11.787
2016-02-10 15:54:27.390,baseline_c0b9823c2c,1272,2607,baseline_c0b9823c2c_end,2016-02-10 15:54:30.357,2.967
2016-02-10 15:54:30.457,c0b9823c2c,1272,2607,c0b9823c2c_end,2016-02-10 15:55:05.936,35.479
2016-02-10 15:55:06.036,86fbc23203,1272,2607,86fbc23203_end,2016-02-10 15:55:15.774,9.738
2016-02-10 15:55:15.874,baseline_0de7b112ca,1272,2607,baseline_0de7b112ca_end,2016-02-10 15:55:18.845,2.971
2016-02-10 15:55:18.945,0de7b112ca,1272,2607,0de7b112ca_end,2016-02-10 15:55:49.402,30.457
2016-02-10 15:55:49.502,77f3c0b5bf,1272,2607,77f3c0b5bf_end,2016-02-10 15:55:58.195,8.693
2016-02-10 15:55:58.295,baseline_f0a4ff9701,1272,2607,baseline_f0a4ff9701_end,2016-02-10 15:56:01.268,2.973
2016-02-10 15:56:01.368,f0a4ff9701,1272,2607,f0a4ff9701_end,2016-02-10 15:56:26.826,25.458
2016-02-10 15:56:26.926,68bb2a9acf,1272,2607,68bb2a9acf_end,2016-02-10 15:56:36.069,9.143
2016-02-10 15:56:36.169,baseline_707943485d,1272,2607,baseline_707943485d_end,2016-02-10 15:56:39.144,2.975
2016-02-10 15:56:39.244,707943485d,1272,2607,707943485d_end,2016-02-10 15:56:59.721,20.477
2016-02-10 15:56:59.821,d4f7d2e773,1272,2607,d4f7d2e773_end,2016-02-10 15:57:09.125,9.304
2016-02-10 15:57:09.225,6a9521be99,1272,2607,6a9521be99_end,2016-02-10 15:57:22.522,13.297
2016-02-10 15:57:22.622,82a5db5efc,1272,2607,82a5db5efc_end,2016-02-10 15:57:29.472,6.85
2016-02-10 15:57:29.572,15a7f625d6,1272,2607,15a7f625d6_end,2016-02-10 15:57:34.729,5.157
2016-02-10 15:57:34.829,5f55739172,1272,2607,5f55739172_end,2016-02-10 15:57:41.221,6.392
2016-02-10 15:57:41.321,baseline_43c3c45683,1272,2607,baseline_43c3c45683_end,2016-02-10 15:57:44.288,2.967
2016-02-10 15:57:44.388,43c3c45683,1272,2607,43c3c45683_end,2016-02-10 15:58:15.019,30.631
2016-02-10 15:58:15.119,4d4c537e8c,1272,2607,4d4c537e8c_end,2016-02-10 15:58:26.510,11.391
2016-02-10 15:58:26.610,baseline_93405d5435,1272,2607,baseline_93405d5435_end,2016-02-10 15:58:29.609,2.999
2016-02-10 15:58:29.709,93405d5435,1272,2607,93405d5435_end,2016-02-10 15:59:00.192,30.483
2016-02-10 15:59:00.292,eb1984dc92,1272,2607,eb1984dc92_end,2016-02-10 15:59:14.348,14.056
2016-02-10 15:59:14.448,baseline_2741c294fb,1272,2607,baseline_2741c294fb_end,2016-02-10 15:59:17.413,2.965
2016-02-10 15:59:17.513,2741c294fb,1272,2607,2741c294fb_end,2016-02-10 15:59:47.969,30.456
2016-02-10 15:59:48.069,288fa83cd7,1272,2607,288fa83cd7_end,2016-02-10 15:59:57.231,9.162
2016-02-10 15:59:57.331,baseline_6f31d99cc7,1272,2607,baseline_6f31d99cc7_end,2016-02-10 16:00:00.301,2.97
2016-02-10 16:00:00.401,6f31d99cc7,1272,2607,6f31d99cc7_end,2016-02-10 16:00:30.840,30.439
2016-02-10 16:00:30.940,614b26c387,1272,2607,614b26c387_end,2016-02-10 16:00:41.061,10.121
2016-02-10 16:00:41.161,baseline_0290407779,1272,2607,baseline_0290407779_end,2016-02-10 16:00:44.162,3.001
2016-02-10 16:00:44.262,0290407779,1272,2607,0290407779_end,2016-02-10 16:01:14.724,30.462
2016-02-10 16:01:14.824,30ea149df9,1272,2607,30ea149df9_end,2016-02-10 16:01:22.704,7.88
2016-02-10 16:01:22.804,baseline_fa0b0ceb86,1272,2607,baseline_fa0b0ceb86_end,2016-02-10 16:01:25.793,2.989
2016-02-10 16:01:25.893,fa0b0ceb86,1272,2607,fa0b0ceb86_end,2016-02-10 16:01:41.350,15.457
2016-02-10 16:01:41.450,a0d187e000,1272,2607,a0d187e000_end,2016-02-10 16:01:51.930,10.48
2016-02-10 16:01:52.030,baseline_d9c98a63c7,1272,2607,baseline_d9c98a63c7_end,2016-02-10 16:01:55.018,2.988
2016-02-10 16:01:55.118,d9c98a63c7,1272,2607,d9c98a63c7_end,2016-02-10 16:02:25.826,30.708
2016-02-10 16:02:25.926,287df895d5,1272,2607,287df895d5_end,2016-02-10 16:02:35.287,9.361
2016-02-10 16:02:35.387,baseline_476dbdc2d4,1272,2607,baseline_476dbdc2d4_end,2016-02-10 16:02:38.361,2.974
2016-02-10 16:02:38.461,476dbdc2d4,1272,2607,476dbdc2d4_end,2016-02-10 16:03:08.945,30.484
2016-02-10 16:03:09.045,0b6be048a1,1272,2607,0b6be048a1_end,2016-02-10 16:03:26.813,17.768
2016-02-10 16:03:26.913,baseline_97f359e0a5,1272,2607,baseline_97f359e0a5_end,2016-02-10 16:03:29.884,2.971
2016-02-10 16:03:29.984,97f359e0a5,1272,2607,97f359e0a5_end,2016-02-10 16:04:05.465,35.481
2016-02-10 16:04:05.565,ba5d65df7e,1272,2607,ba5d65df7e_end,2016-02-10 16:04:13.443,7.878
2016-02-10 16:04:13.543,baseline_a51ce0b180,1272,2607,baseline_a51ce0b180_end,2016-02-10 16:04:16.574,3.031
2016-02-10 16:04:16.674,a51ce0b180,1272,2607,a51ce0b180_end,2016-02-10 16:04:57.085,40.411
2016-02-10 16:04:57.185,a85529978a,1272,2607,a85529978a_end,2016-02-10 16:05:18.601,21.416
2016-02-10 16:05:18.701,baseline_d0c7d476da,1272,2607,baseline_d0c7d476da_end,2016-02-10 16:05:21.669,2.968
2016-02-10 16:05:21.769,d0c7d476da,1272,2607,d0c7d476da_end,2016-02-10 16:05:52.235,30.466
2016-02-10 16:05:52.335,6f0839a53d,1272,2607,6f0839a53d_end,2016-02-10 16:06:01.698,9.363
2016-02-10 16:06:01.798,baseline_595353669e,1272,2607,baseline_595353669e_end,2016-02-10 16:06:04.774,2.976
2016-02-10 16:06:04.874,595353669e,1272,2607,595353669e_end,2016-02-10 16:06:35.386,30.512
2016-02-10 16:06:35.486,ee0a8eae9e,1272,2607,ee0a8eae9e_end,2016-02-10 16:06:53.099,17.613
2016-02-10 16:06:53.199,baseline_0c30f0fa1c,1272,2607,baseline_0c30f0fa1c_end,2016-02-10 16:06:56.183,2.984
2016-02-10 16:06:56.283,0c30f0fa1c,1272,2607,0c30f0fa1c_end,2016-02-10 16:07:26.747,30.464
2016-02-10 16:07:26.847,92d7338a9f,1272,2607,92d7338a9f_end,2016-02-10 16:07:36.494,9.647
2016-02-10 16:07:36.594,baseline_e6f9d21647,1272,2607,baseline_e6f9d21647_end,2016-02-10 16:07:39.575,2.981
2016-02-10 16:07:39.675,e6f9d21647,1272,2607,e6f9d21647_end,2016-02-10 16:08:10.148,30.473
2016-02-10 16:08:10.248,ae7c54ea84,1272,2607,ae7c54ea84_end,2016-02-10 16:08:20.177,9.929
2016-02-10 16:08:20.277,baseline_b7a9ae39d9,1272,2607,baseline_b7a9ae39d9_end,2016-02-10 16:08:23.262,2.985
2016-02-10 16:08:23.362,b7a9ae39d9,1272,2607,b7a9ae39d9_end,2016-02-10 16:08:53.798,30.436
2016-02-10 16:08:53.898,7902febdab,1272,2607,7902febdab_end,2016-02-10 16:09:11.908,18.01
2016-02-10 16:09:12.008,baseline_82b8a1e47e,1272,2607,baseline_82b8a1e47e_end,2016-02-10 16:09:14.977,2.969
2016-02-10 16:09:15.077,82b8a1e47e,1272,2607,82b8a1e47e_end,2016-02-10 16:09:45.608,30.531
2016-02-10 16:09:45.708,89285953da,1272,2607,89285953da_end,2016-02-10 16:09:53.653,7.945
2016-02-10 16:09:53.753,baseline_931c4e2552,1272,2607,baseline_931c4e2552_end,2016-02-10 16:09:56.729,2.976
2016-02-10 16:09:56.829,931c4e2552,1272,2607,931c4e2552_end,2016-02-10 16:10:17.244,20.415
2016-02-10 16:10:17.344,1a960b7bad,1272,2607,1a960b7bad_end,2016-02-10 16:10:28.464,11.12
2016-02-10 16:10:28.564,baseline_7b5ec780fd,1272,2607,baseline_7b5ec780fd_end,2016-02-10 16:10:31.539,2.975
2016-02-10 16:10:31.639,7b5ec780fd,1272,2607,7b5ec780fd_end,2016-02-10 16:10:52.220,20.581
2016-02-10 16:10:52.320,5259f9c4a2,1272,2607,5259f9c4a2_end,2016-02-10 16:11:02.382,10.062
2016-02-10 16:11:02.482,baseline_127211c9e9,1272,2607,baseline_127211c9e9_end,2016-02-10 16:11:05.457,2.975
2016-02-10 16:11:05.557,127211c9e9,1272,2607,127211c9e9_end,2016-02-10 16:11:26.100,20.543
2016-02-10 16:11:26.200,5f68b98ba5,1272,2607,5f68b98ba5_end,2016-02-10 16:11:34.976,8.776
2016-02-10 16:11:35.076,baseline_b48a17e304,1272,2607,baseline_b48a17e304_end,2016-02-10 16:11:38.103,3.027
2016-02-10 16:11:38.203,b48a17e304,1272,2607,b48a17e304_end,2016-02-10 16:12:03.657,25.454
2016-02-10 16:12:03.757,8448052cd8,1272,2607,8448052cd8_end,2016-02-10 16:12:12.041,8.284
2016-02-10 16:12:12.141,124e9b960e,1272,2607,124e9b960e_end,2016-02-10 16:13:07.465,55.324
2016-02-10 16:13:07.565,8b462d8f67,1272,2607,8b462d8f67_end,2016-02-10 16:15:21.837,134.272
2016-02-10 16:15:21.937,f739d5b822,1272,2607,f739d5b822_end,2016-02-10 16:16:59.200,97.263
2016-02-10 16:16:59.300,70fa67ed9c,1272,2607,70fa67ed9c_end,2016-02-10 16:17:54.669,55.369
2016-02-10 16:17:54.769,8c68540ba8,1272,2607,8c68540ba8_end,2016-02-10 16:18:35.097,40.328
2016-02-10 16:18:35.197,d100a21d44,1272,2607,d100a21d44_end,2016-02-10 16:19:33.204,58.007
2016-02-10 16:19:33.304,faa6ebaee4,1272,2607,faa6ebaee4_end,2016-02-10 16:19:41.109,7.805
2016-02-10 16:39:09.235,7e54c040c9,1275,2613,7e54c040c9_end,2016-02-10 16:39:37.310,28.075
2016-02-10 16:39:37.410,4c6bc3410e,1275,2613,4c6bc3410e_end,2016-02-10 16:39:45.698,8.288
2016-02-10 16:39:45.798,63f3e762b2,1275,2613,63f3e762b2_end,2016-02-10 16:39:53.669,7.871
2016-02-10 16:39:53.769,3d341de01f,1275,2613,3d341de01f_end,2016-02-10 16:40:06.077,12.308
2016-02-10 16:40:06.177,a3fcbe55cc,1275,2613,a3fcbe55cc_end,2016-02-10 16:40:13.160,6.983
2016-02-10 16:40:13.260,baseline_c3c7193209,1275,2613,baseline_c3c7193209_end,2016-02-10 16:40:22.419,9.159
2016-02-10 16:40:22.519,baseline_a734855777,1275,2613,baseline_a734855777_end,2016-02-10 16:41:22.496,59.977
2016-02-10 16:41:22.596,baseline_fab46b9478,1275,2613,baseline_fab46b9478_end,2016-02-10 16:41:32.530,9.934
2016-02-10 16:41:32.630,baseline_8633072397,1275,2613,baseline_8633072397_end,2016-02-10 16:42:02.619,29.989
2016-02-10 16:42:02.719,6d8b592ec2,1275,2613,6d8b592ec2_end,2016-02-10 16:42:05.678,2.959
2016-02-10 16:42:05.778,ab0bbc1dd1,1275,2613,ab0bbc1dd1_end,2016-02-10 16:42:22.016,16.238
2016-02-10 16:42:22.116,1a52569c96,1275,2613,1a52569c96_end,2016-02-10 16:42:52.100,29.984
2016-02-10 16:42:52.200,dcea3afdd4,1275,2613,dcea3afdd4_end,2016-02-10 16:43:02.189,9.989
2016-02-10 16:43:02.289,74d44bc770,1275,2613,74d44bc770_end,2016-02-10 16:45:25.320,143.031
2016-02-10 16:45:25.420,41b75436d1,1275,2613,41b75436d1_end,2016-02-10 16:45:43.072,17.652
2016-02-10 16:45:43.172,baseline_fac39e60d8,1275,2613,baseline_fac39e60d8_end,2016-02-10 16:45:46.135,2.963
2016-02-10 16:45:46.235,a533ab5d44,1275,2613,a533ab5d44_end,2016-02-10 16:45:49.197,2.962
2016-02-10 16:45:49.297,f37114ffd1,1275,2613,f37114ffd1_end,2016-02-10 16:45:52.255,2.958
2016-02-10 16:45:52.355,920f412a5a,1275,2613,920f412a5a_end,2016-02-10 16:45:55.315,2.96
2016-02-10 16:45:55.415,6fe3b580cc,1275,2613,6fe3b580cc_end,2016-02-10 16:45:58.372,2.957
2016-02-10 16:45:58.472,d6223bdf39,1275,2613,d6223bdf39_end,2016-02-10 16:46:01.431,2.959
2016-02-10 16:46:01.531,e45e03521f,1275,2613,e45e03521f_end,2016-02-10 16:46:04.493,2.962
2016-02-10 16:46:04.593,ae1b3a8406,1275,2613,ae1b3a8406_end,2016-02-10 16:46:07.552,2.959
2016-02-10 16:46:07.652,2039309390,1275,2613,2039309390_end,2016-02-10 16:46:10.612,2.96
2016-02-10 16:46:10.712,3285bf6e1c,1275,2613,3285bf6e1c_end,2016-02-10 16:46:13.670,2.958
2016-02-10 16:46:13.770,c860adb9f6,1275,2613,c860adb9f6_end,2016-02-10 16:46:16.725,2.955
2016-02-10 16:46:16.825,8636c37b38,1275,2613,8636c37b38_end,2016-02-10 16:47:11.604,54.779
2016-02-10 16:47:11.704,baseline_caffb3f317,1275,2613,baseline_caffb3f317_end,2016-02-10 16:47:14.709,3.005
2016-02-10 16:47:14.809,98aedfc49c,1275,2613,98aedfc49c_end,2016-02-10 16:47:45.345,30.536
2016-02-10 16:47:45.445,1b014b9af7,1275,2613,1b014b9af7_end,2016-02-10 16:48:38.081,52.636
2016-02-10 16:48:38.181,baseline_1e1bd4a159,1275,2613,baseline_1e1bd4a159_end,2016-02-10 16:48:41.148,2.967
2016-02-10 16:48:41.248,21998cfcf6,1275,2613,21998cfcf6_end,2016-02-10 16:48:44.218,2.97
2016-02-10 16:48:44.318,5c8b469c9d,1275,2613,5c8b469c9d_end,2016-02-10 16:48:47.288,2.97
2016-02-10 16:48:47.388,d549c487a8,1275,2613,d549c487a8_end,2016-02-10 16:48:50.346,2.958
2016-02-10 16:48:50.446,f6c5ad0caf,1275,2613,f6c5ad0caf_end,2016-02-10 16:48:53.405,2.959
2016-02-10 16:48:53.505,7916cf1a35,1275,2613,7916cf1a35_end,2016-02-10 16:48:56.463,2.958
2016-02-10 16:48:56.563,c59d326b74,1275,2613,c59d326b74_end,2016-02-10 16:48:59.523,2.96
2016-02-10 16:48:59.623,1ec5817b07,1275,2613,1ec5817b07_end,2016-02-10 16:49:02.582,2.959
2016-02-10 16:49:02.682,a3d3c5eb09,1275,2613,a3d3c5eb09_end,2016-02-10 16:49:05.642,2.96
2016-02-10 16:49:05.742,7ce8413cb7,1275,2613,7ce8413cb7_end,2016-02-10 16:49:08.703,2.961
2016-02-10 16:49:08.803,ebd9ecf361,1275,2613,ebd9ecf361_end,2016-02-10 16:49:11.763,2.96
2016-02-10 16:49:11.863,8b41ba384c,1275,2613,8b41ba384c_end,2016-02-10 16:50:19.803,67.94
2016-02-10 16:50:19.903,baseline_d6df6bc4aa,1275,2613,baseline_d6df6bc4aa_end,2016-02-10 16:50:22.870,2.967
2016-02-10 16:50:22.970,912ebc6535,1275,2613,912ebc6535_end,2016-02-10 16:50:25.942,2.972
2016-02-10 16:50:26.042,e88c5a0c57,1275,2613,e88c5a0c57_end,2016-02-10 16:50:29.004,2.962
2016-02-10 16:50:29.104,41d985a6c2,1275,2613,41d985a6c2_end,2016-02-10 16:50:32.067,2.963
2016-02-10 16:50:32.167,f35568779a,1275,2613,f35568779a_end,2016-02-10 16:50:35.126,2.959
2016-02-10 16:50:35.226,ee8cb05186,1275,2613,ee8cb05186_end,2016-02-10 16:50:38.194,2.968
2016-02-10 16:50:38.294,1ba26f5cc1,1275,2613,1ba26f5cc1_end,2016-02-10 16:50:41.252,2.958
2016-02-10 16:50:41.352,450cc2a15f,1275,2613,450cc2a15f_end,2016-02-10 16:50:44.312,2.96
2016-02-10 16:50:44.412,7d1fa0b609,1275,2613,7d1fa0b609_end,2016-02-10 16:50:47.373,2.961
2016-02-10 16:50:47.473,0a34a34776,1275,2613,0a34a34776_end,2016-02-10 16:50:50.437,2.964
2016-02-10 16:50:50.537,f290e80bed,1275,2613,f290e80bed_end,2016-02-10 16:50:53.499,2.962
2016-02-10 16:50:53.599,0800754f0c,1275,2613,0800754f0c_end,2016-02-10 16:51:22.562,28.963
2016-02-10 16:51:22.662,baseline_50da899b0a,1275,2613,baseline_50da899b0a_end,2016-02-10 16:51:25.624,2.962
2016-02-10 16:51:25.724,50da899b0a,1275,2613,50da899b0a_end,2016-02-10 16:51:56.109,30.385
2016-02-10 16:51:56.209,9528deebca,1275,2613,9528deebca_end,2016-02-10 16:52:24.784,28.575
2016-02-10 16:52:24.884,baseline_9c09ac9ccc,1275,2613,baseline_9c09ac9ccc_end,2016-02-10 16:52:28.031,3.147
2016-02-10 16:52:28.131,b9ef8156dd,1275,2613,b9ef8156dd_end,2016-02-10 16:52:31.101,2.97
2016-02-10 16:52:31.201,9cdb48e4c8,1275,2613,9cdb48e4c8_end,2016-02-10 16:52:34.162,2.961
2016-02-10 16:52:34.262,b99e43e937,1275,2613,b99e43e937_end,2016-02-10 16:52:37.230,2.968
2016-02-10 16:52:37.330,1687e01848,1275,2613,1687e01848_end,2016-02-10 16:52:40.290,2.96
2016-02-10 16:52:40.390,b21153b4f8,1275,2613,b21153b4f8_end,2016-02-10 16:52:43.351,2.961
2016-02-10 16:52:43.451,d7e494d6c0,1275,2613,d7e494d6c0_end,2016-02-10 16:52:46.410,2.959
2016-02-10 16:52:46.510,29e6b76e2c,1275,2613,29e6b76e2c_end,2016-02-10 16:52:49.473,2.963
2016-02-10 16:52:49.573,8a078dfd38,1275,2613,8a078dfd38_end,2016-02-10 16:52:52.564,2.991
2016-02-10 16:52:52.664,d69dcb2ea0,1275,2613,d69dcb2ea0_end,2016-02-10 16:52:55.624,2.96
2016-02-10 16:52:55.724,24c87bf23a,1275,2613,24c87bf23a_end,2016-02-10 16:52:58.738,3.014
2016-02-10 16:52:58.838,ae43b07857,1275,2613,ae43b07857_end,2016-02-10 16:53:40.142,41.304
2016-02-10 16:53:40.242,fe0ef71976,1275,2613,fe0ef71976_end,2016-02-10 16:53:58.642,18.4
2016-02-10 16:53:58.742,f7b44043a5,1275,2613,f7b44043a5_end,2016-02-10 16:54:53.096,54.354
2016-02-10 16:54:53.196,baseline_fa0b0ceb86,1275,2613,baseline_fa0b0ceb86_end,2016-02-10 16:54:56.178,2.982
2016-02-10 16:54:56.278,fa0b0ceb86,1275,2613,fa0b0ceb86_end,2016-02-10 16:55:12.015,15.737
2016-02-10 16:55:12.115,2cce389771,1275,2613,2cce389771_end,2016-02-10 16:56:16.241,64.126
2016-02-10 16:56:16.341,baseline_67182e2755,1275,2613,baseline_67182e2755_end,2016-02-10 16:56:19.312,2.971
2016-02-10 16:56:19.412,67182e2755,1275,2613,67182e2755_end,2016-02-10 16:56:49.927,30.515
2016-02-10 16:56:50.027,ea731be1f6,1275,2613,ea731be1f6_end,2016-02-10 16:57:52.583,62.556
2016-02-10 16:57:52.683,baseline_707943485d,1275,2613,baseline_707943485d_end,2016-02-10 16:57:55.656,2.973
2016-02-10 16:57:55.756,707943485d,1275,2613,707943485d_end,2016-02-10 16:58:16.252,20.496
2016-02-10 16:58:16.352,a36f581eeb,1275,2613,a36f581eeb_end,2016-02-10 16:58:48.992,32.64
2016-02-10 16:58:49.092,baseline_c0b9823c2c,1275,2613,baseline_c0b9823c2c_end,2016-02-10 16:58:52.065,2.973
2016-02-10 16:58:52.165,c0b9823c2c,1275,2613,c0b9823c2c_end,2016-02-10 16:59:27.788,35.623
2016-02-10 16:59:27.888,0ef3d4b2de,1275,2613,0ef3d4b2de_end,2016-02-10 17:00:11.096,43.208
2016-02-10 17:00:11.196,baseline_2741c294fb,1275,2613,baseline_2741c294fb_end,2016-02-10 17:00:14.168,2.972
2016-02-10 17:00:14.268,2741c294fb,1275,2613,2741c294fb_end,2016-02-10 17:00:44.862,30.594
2016-02-10 17:00:44.962,c6fab2666b,1275,2613,c6fab2666b_end,2016-02-10 17:01:19.217,34.255
2016-02-10 17:01:19.317,baseline_1d454ac0d1,1275,2613,baseline_1d454ac0d1_end,2016-02-10 17:01:22.290,2.973
2016-02-10 17:01:22.390,1d454ac0d1,1275,2613,1d454ac0d1_end,2016-02-10 17:01:43.007,20.617
2016-02-10 17:01:43.107,bc859a3dc6,1275,2613,bc859a3dc6_end,2016-02-10 17:02:13.717,30.61
2016-02-10 17:02:13.817,baseline_677deb97c4,1275,2613,baseline_677deb97c4_end,2016-02-10 17:02:16.794,2.977
2016-02-10 17:02:16.894,677deb97c4,1275,2613,677deb97c4_end,2016-02-10 17:02:32.392,15.498
2016-02-10 17:02:32.492,7e53e83dac,1275,2613,7e53e83dac_end,2016-02-10 17:03:05.245,32.753
2016-02-10 17:03:05.345,baseline_43c3c45683,1275,2613,baseline_43c3c45683_end,2016-02-10 17:03:08.310,2.965
2016-02-10 17:03:08.410,43c3c45683,1275,2613,43c3c45683_end,2016-02-10 17:03:39.000,30.59
2016-02-10 17:03:39.100,1e40b494ef,1275,2613,1e40b494ef_end,2016-02-10 17:04:05.942,26.842
2016-02-10 17:04:06.042,baseline_655ef447ca,1275,2613,baseline_655ef447ca_end,2016-02-10 17:04:09.163,3.121
2016-02-10 17:04:09.263,655ef447ca,1275,2613,655ef447ca_end,2016-02-10 17:04:39.827,30.564
2016-02-10 17:04:39.927,e57fcb1d9c,1275,2613,e57fcb1d9c_end,2016-02-10 17:05:07.994,28.067
2016-02-10 17:05:08.094,baseline_931c4e2552,1275,2613,baseline_931c4e2552_end,2016-02-10 17:05:11.064,2.97
2016-02-10 17:05:11.164,931c4e2552,1275,2613,931c4e2552_end,2016-02-10 17:05:31.732,20.568
2016-02-10 17:05:31.832,38bb31ac7e,1275,2613,38bb31ac7e_end,2016-02-10 17:06:43.928,72.096
2016-02-10 17:06:44.028,baseline_0382c3c48e,1275,2613,baseline_0382c3c48e_end,2016-02-10 17:06:47.001,2.973
2016-02-10 17:06:47.101,0382c3c48e,1275,2613,0382c3c48e_end,2016-02-10 17:07:07.560,20.459
2016-02-10 17:07:07.660,5e09950752,1275,2613,5e09950752_end,2016-02-10 17:07:30.748,23.088
